opportunity_id,account_id,stage,amount,created_date,close_date,is_closed_won
11364,4939,Proposal,34699,2024-10-20,2024-02-14,False
11365,3892,Closed Lost,41040,2025-06-11,2024-07-22,False
11366,3026,Proposal,31454,2024-03-10,2024-09-06,False
11367,3306,Proposal,27600,2025-03-21,2025-08-11,False
11368,4744,Proposal,33238,2025-02-21,2025-07-28,False
11369,1901,Qualification,29241,2024-07-21,2024-06-10,False
11370,1689,Proposal,23810,2024-01-09,2024-05-08,False
11371,3039,Proposal,24167,2025-03-06,2024-07-19,False
11372,1009,Prospecting,25811,2024-11-23,2024-04-09,False
11373,1260,Negotiation,24085,2024-10-10,2024-08-10,False
11374,2942,Proposal,13261,2025-05-18,2025-08-17,False
11375,2673,Closed Won,22733,2025-06-20,2025-02-24,True
11376,3219,Closed Won,33079,2024-01-04,2025-03-18,True
11377,3945,Qualification,37980,2024-04-29,2024-05-01,False
11378,3060,Negotiation,18141,2024-12-12,2025-02-14,False
11379,2191,Proposal,13344,2025-03-21,2025-07-03,False
11380,4713,Closed Won,19896,2024-08-19,2024-06-20,True
11381,2619,Qualification,27817,2024-06-17,2025-03-22,False
11382,1320,Negotiation,33813,2024-03-19,2025-06-21,False
11383,2342,Negotiation,22895,2024-03-23,2024-10-10,False
11384,2636,Qualification,4143,2025-02-27,2025-04-23,False
11385,3376,Prospecting,14681,2024-09-30,2024-02-03,False
11386,3832,Negotiation,11367,2025-05-21,2024-03-04,False
11387,3824,Negotiation,7228,2024-04-05,2024-03-29,False
11388,2994,Qualification,8582,2025-06-04,2025-06-12,False
11389,3958,Negotiation,17147,2024-02-09,2025-05-04,False
11390,2943,Proposal,15397,2024-09-15,2025-03-31,False
11391,4621,Negotiation,41011,2024-12-20,2024-12-09,False
11392,3038,Qualification,17647,2024-02-07,2024-09-16,False
11393,4490,Closed Won,31718,2025-04-26,2025-06-28,True
11394,4677,Qualification,23097,2024-05-18,2024-10-04,False
11395,2118,Proposal,40953,2024-06-01,2025-03-24,False
11396,4888,Prospecting,21107,2024-10-04,2024-06-22,False
11397,2604,Prospecting,7010,2024-09-28,2025-03-08,False
11398,3365,Proposal,9555,2025-01-17,2024-03-21,False
11399,1235,Qualification,4067,2025-05-30,2024-11-29,False
11400,2969,Closed Won,32412,2024-08-10,2024-05-06,True
11401,1333,Prospecting,38305,2025-05-23,2024-07-09,False
11402,2908,Proposal,15549,2024-04-08,2024-07-24,False
11403,1375,Qualification,9680,2025-04-12,2024-08-18,False
11404,4530,Prospecting,29739,2025-02-28,2024-07-20,False
11405,2160,Prospecting,25209,2024-05-01,2024-02-17,False
11406,3635,Proposal,26432,2024-10-28,2024-05-24,False
11407,2570,Proposal,19116,2024-01-28,2024-05-15,False
11408,3560,Proposal,24045,2025-02-28,2024-06-24,False
11409,2319,Proposal,30327,2024-12-06,2024-04-20,False
11410,4391,Proposal,39709,2024-03-14,2025-08-20,False
11411,3965,Prospecting,30905,2024-02-28,2025-08-11,False
11412,4643,Proposal,11067,2024-01-27,2025-02-17,False
11413,2855,Closed Lost,36559,2024-05-08,2025-04-01,False
11414,2372,Proposal,21985,2025-06-10,2024-12-21,False
11415,4911,Negotiation,31369,2024-08-26,2025-03-22,False
11416,4850,Qualification,21864,2024-02-12,2024-10-23,False
11417,1872,Negotiation,26614,2025-03-03,2024-11-21,False
11418,2252,Negotiation,19613,2025-05-06,2024-12-10,False
11419,3317,Proposal,10447,2024-10-01,2025-04-13,False
11420,2851,Closed Lost,9499,2024-10-16,2024-04-12,False
11421,3845,Prospecting,35315,2024-12-28,2025-08-06,False
11422,2314,Prospecting,5299,2024-01-01,2025-05-30,False
11423,1724,Negotiation,8994,2025-04-13,2024-09-02,False
11424,4236,Closed Won,33878,2025-01-26,2024-10-08,True
11425,3052,Prospecting,19627,2025-06-20,2024-03-03,False
11426,3898,Qualification,11489,2024-10-20,2024-05-04,False
11427,4450,Prospecting,30111,2024-09-25,2024-12-13,False
11428,1077,Qualification,36355,2024-05-06,2025-02-21,False
11429,4481,Negotiation,12269,2025-02-17,2025-03-13,False
11430,3621,Proposal,6831,2024-10-29,2025-05-19,False
11431,1131,Qualification,15819,2024-12-19,2025-08-02,False
11432,1600,Proposal,28813,2024-10-03,2024-06-22,False
11433,2772,Prospecting,25637,2025-01-18,2024-05-17,False
11434,2065,Qualification,5996,2024-05-23,2025-01-22,False
11435,3136,Negotiation,7089,2024-03-08,2024-03-21,False
11436,3449,Closed Lost,37291,2025-05-01,2024-10-28,False
11437,3343,Closed Won,24659,2024-06-19,2024-04-05,True
11438,2863,Prospecting,34429,2025-04-27,2024-04-15,False
11439,2318,Closed Won,19732,2024-09-20,2025-06-07,True
11440,1615,Negotiation,23506,2024-06-28,2024-03-31,False
11441,4597,Negotiation,9190,2024-06-01,2024-12-14,False
11442,3847,Proposal,8575,2024-04-28,2024-10-13,False
11443,4762,Proposal,38565,2025-04-13,2024-02-02,False
11444,4708,Qualification,38899,2024-09-22,2025-01-22,False
11445,3469,Prospecting,27706,2025-04-16,2024-03-26,False
11446,2888,Qualification,26884,2024-12-21,2024-08-15,False
11447,2046,Qualification,21199,2024-11-14,2025-07-03,False
11448,1574,Proposal,16479,2025-06-17,2024-02-22,False
11449,3190,Negotiation,38178,2024-12-05,2025-06-30,False
11450,1992,Proposal,16665,2025-05-11,2025-05-29,False
11451,3712,Prospecting,4534,2024-03-02,2025-07-09,False
11452,3192,Closed Lost,30292,2024-02-01,2025-01-07,False
11453,2248,Closed Lost,40132,2024-03-09,2024-06-03,False
11454,4054,Negotiation,40110,2024-04-29,2025-04-16,False
11455,1502,Closed Lost,26469,2024-11-23,2025-03-31,False
11456,2997,Proposal,41268,2024-01-09,2024-04-01,False
11457,1820,Closed Lost,5172,2024-02-24,2025-03-15,False
11458,4687,Prospecting,31914,2024-04-07,2024-03-28,False
11459,3151,Proposal,24901,2025-03-25,2025-07-18,False
11460,4110,Qualification,38409,2024-08-15,2024-08-19,False
11461,2970,Qualification,23324,2024-10-09,2024-09-02,False
11462,1197,Prospecting,12738,2024-10-31,2024-07-06,False
11463,2669,Negotiation,41494,2024-08-19,2025-01-14,False
11464,3626,Negotiation,28054,2024-11-28,2024-05-03,False
11465,3438,Proposal,33709,2025-06-09,2025-07-04,False
11466,2202,Prospecting,24107,2024-09-12,2024-06-18,False
11467,3601,Closed Won,4363,2024-04-08,2025-01-02,True
11468,2471,Negotiation,14358,2024-06-13,2024-08-24,False
11469,4571,Proposal,40077,2025-05-24,2025-03-28,False
11470,4086,Negotiation,7240,2024-12-11,2024-11-05,False
11471,2646,Qualification,10665,2024-05-06,2024-05-02,False
11472,2692,Qualification,5936,2025-05-13,2025-08-20,False
11473,2312,Closed Lost,29538,2025-05-12,2025-03-17,False
11474,3035,Qualification,15998,2024-04-12,2025-02-14,False
11475,1477,Proposal,4882,2024-08-13,2025-01-10,False
11476,2254,Closed Won,24224,2024-07-07,2025-05-13,True
11477,1922,Negotiation,34825,2024-11-28,2024-12-12,False
11478,1419,Prospecting,9204,2024-03-09,2025-04-21,False
11479,3204,Prospecting,32885,2025-03-11,2025-08-22,False
11480,3597,Prospecting,7203,2024-10-04,2025-01-27,False
11481,4512,Negotiation,6244,2025-02-19,2024-09-13,False
11482,2120,Proposal,36786,2025-02-23,2025-07-09,False
11483,4068,Prospecting,7083,2024-02-03,2024-07-15,False
11484,4044,Closed Lost,25584,2024-07-15,2024-08-15,False
11485,4482,Proposal,12521,2024-09-13,2025-06-23,False
11486,1950,Qualification,37541,2025-01-17,2025-01-22,False
11487,3336,Proposal,33063,2025-03-03,2024-07-08,False
11488,2277,Negotiation,8732,2024-07-21,2024-11-24,False
11489,3243,Prospecting,31518,2025-03-14,2024-06-26,False
11490,3645,Qualification,33697,2024-08-06,2024-07-22,False
11491,2857,Closed Won,6567,2024-06-21,2025-07-06,True
11492,4593,Proposal,20121,2025-01-29,2025-08-13,False
11493,1516,Proposal,5674,2024-01-04,2024-10-25,False
11494,2658,Proposal,14875,2024-09-09,2024-06-04,False
11495,2865,Prospecting,4739,2025-03-02,2025-07-11,False
11496,3912,Qualification,5545,2025-01-21,2025-04-05,False
11497,2141,Proposal,33140,2025-05-18,2024-10-12,False
11498,3853,Qualification,13327,2025-04-09,2024-04-23,False
11499,2932,Prospecting,9127,2024-10-27,2024-10-09,False
11500,4230,Closed Won,27331,2024-09-11,2024-06-25,True
11501,1814,Closed Lost,27004,2025-04-04,2025-08-11,False
11502,3275,Negotiation,14492,2025-05-23,2024-07-11,False
11503,2900,Closed Won,17749,2024-12-14,2025-02-16,True
11504,3263,Qualification,27508,2024-03-31,2025-06-06,False
11505,3995,Closed Lost,13045,2024-03-14,2024-04-27,False
11506,4767,Qualification,24116,2024-06-10,2024-09-21,False
11507,3062,Closed Lost,22667,2025-02-11,2025-05-02,False
11508,4228,Closed Lost,13521,2024-06-01,2024-10-03,False
11509,4719,Negotiation,12669,2024-08-11,2024-10-02,False
11510,4332,Closed Lost,31302,2024-03-01,2025-06-28,False
11511,4228,Proposal,15283,2024-02-18,2025-05-31,False
11512,3094,Qualification,34935,2024-03-17,2024-09-11,False
11513,3371,Proposal,10998,2025-03-13,2025-04-16,False
11514,3891,Proposal,32806,2025-06-07,2024-10-09,False
11515,4756,Prospecting,35624,2024-08-29,2024-09-15,False
11516,1129,Negotiation,17440,2024-07-19,2025-06-07,False
11517,4482,Closed Lost,25797,2024-04-15,2024-07-10,False
11518,1094,Qualification,5269,2025-05-06,2024-12-16,False
11519,3674,Negotiation,11868,2024-12-28,2025-05-26,False
11520,3802,Closed Lost,34251,2024-03-31,2025-01-29,False
11521,2955,Closed Lost,16373,2025-04-06,2024-03-15,False
11522,4363,Closed Lost,22987,2024-08-17,2024-08-28,False
11523,1793,Proposal,19734,2024-12-21,2025-08-12,False
11524,2834,Closed Lost,22064,2024-04-04,2024-04-08,False
11525,4354,Negotiation,12433,2024-12-02,2025-05-15,False
11526,3116,Qualification,13111,2024-05-14,2024-03-04,False
11527,2683,Proposal,19047,2024-11-09,2025-08-06,False
11528,1010,Negotiation,12084,2024-10-15,2024-02-19,False
11529,4325,Qualification,25751,2024-04-03,2025-07-10,False
11530,2865,Negotiation,20453,2024-09-21,2024-03-30,False
11531,3919,Negotiation,24308,2024-01-05,2024-07-02,False
11532,3597,Qualification,34077,2025-03-14,2025-05-05,False
11533,4205,Proposal,38775,2024-06-21,2024-05-14,False
11534,1711,Negotiation,28503,2024-06-29,2025-08-06,False
11535,3070,Proposal,6779,2024-01-13,2024-07-11,False
11536,1814,Prospecting,25304,2025-04-21,2025-08-05,False
11537,1345,Prospecting,4755,2024-10-20,2025-02-08,False
11538,3349,Proposal,21400,2025-03-17,2024-11-01,False
11539,1362,Closed Lost,18249,2024-02-23,2024-07-04,False
11540,3443,Qualification,28600,2024-12-09,2025-01-29,False
11541,3265,Negotiation,41706,2025-04-20,2024-11-09,False
11542,3188,Qualification,23222,2024-08-13,2025-04-22,False
11543,4687,Qualification,37505,2024-08-21,2025-07-11,False
11544,4005,Closed Won,33148,2024-12-16,2024-07-15,True
11545,4281,Negotiation,26302,2024-07-30,2024-09-25,False
11546,1984,Prospecting,6623,2025-03-21,2025-05-17,False
11547,4040,Proposal,12646,2024-12-09,2024-10-18,False
11548,4694,Prospecting,17543,2024-11-16,2025-02-02,False
11549,2639,Proposal,32960,2025-02-25,2024-07-01,False
11550,1827,Negotiation,26785,2024-02-07,2024-05-22,False
11551,3730,Prospecting,16817,2025-02-11,2024-08-28,False
11552,4531,Qualification,35406,2025-04-25,2025-02-28,False
11553,4051,Proposal,27456,2025-06-02,2024-04-13,False
11554,1355,Closed Lost,27777,2024-11-05,2024-11-03,False
11555,4055,Closed Lost,24914,2024-07-04,2024-05-23,False
11556,2347,Prospecting,33553,2024-12-31,2024-02-09,False
11557,4204,Negotiation,27548,2024-07-14,2024-04-22,False
11558,3935,Proposal,41265,2024-05-27,2025-08-06,False
11559,4876,Proposal,10727,2024-07-18,2025-04-01,False
11560,2863,Negotiation,36427,2024-02-17,2025-06-14,False
11561,1126,Closed Lost,20692,2024-08-20,2025-03-19,False
11562,4177,Closed Lost,35625,2025-04-05,2024-08-29,False
11563,4056,Proposal,28918,2025-04-22,2025-07-27,False
11564,1603,Proposal,19577,2024-12-10,2024-05-14,False
11565,4870,Negotiation,23619,2025-03-07,2025-04-22,False
11566,4449,Qualification,37710,2024-01-16,2024-06-22,False
11567,2928,Proposal,41388,2025-05-11,2024-09-18,False
11568,2013,Proposal,20195,2024-01-27,2024-11-05,False
11569,1050,Negotiation,31689,2025-05-23,2024-02-28,False
11570,4100,Qualification,15154,2024-05-16,2025-04-04,False
11571,4533,Qualification,33412,2024-03-02,2025-04-17,False
11572,4367,Closed Lost,25341,2025-03-10,2024-05-01,False
11573,4368,Prospecting,36018,2024-04-25,2024-04-15,False
11574,4797,Proposal,13145,2024-12-07,2024-09-26,False
11575,3826,Qualification,26223,2024-11-24,2024-03-08,False
11576,2430,Prospecting,6880,2024-10-19,2024-04-26,False
11577,2792,Prospecting,25271,2025-02-21,2024-03-11,False
11578,3861,Qualification,37313,2025-02-02,2024-04-11,False
11579,2636,Closed Won,17304,2024-09-19,2024-06-29,True
11580,4476,Qualification,38695,2024-08-13,2024-03-30,False
11581,4417,Closed Lost,34225,2024-08-27,2025-05-18,False
11582,2645,Proposal,24536,2024-11-11,2024-12-07,False
11583,3467,Proposal,34831,2024-12-12,2025-01-17,False
11584,2205,Proposal,15673,2024-09-28,2024-06-01,False
11585,4030,Proposal,25917,2025-02-22,2024-02-22,False
11586,3872,Negotiation,31829,2025-01-20,2025-05-29,False
11587,4072,Qualification,19372,2024-03-18,2024-11-24,False
11588,2854,Proposal,29938,2024-05-09,2024-03-18,False
11589,1566,Closed Won,6663,2025-04-13,2024-02-28,True
11590,3418,Closed Lost,13465,2024-09-12,2024-08-07,False
11591,1935,Closed Won,7326,2024-03-05,2025-01-20,True
11592,2934,Proposal,7659,2024-07-13,2025-07-22,False
11593,3708,Negotiation,31594,2024-01-17,2024-06-17,False
11594,4502,Proposal,8763,2024-11-08,2024-04-11,False
11595,4016,Proposal,27121,2024-02-16,2024-08-21,False
11596,2332,Qualification,14828,2025-02-26,2024-02-16,False
11597,4208,Proposal,15221,2024-01-13,2024-11-12,False
11598,1201,Qualification,15211,2024-12-05,2025-03-26,False
11599,4507,Qualification,17569,2024-12-31,2024-10-24,False
11600,3360,Closed Won,35358,2024-10-25,2025-05-19,True
11601,1116,Qualification,41860,2024-08-11,2025-08-02,False
11602,4737,Prospecting,10022,2025-04-14,2025-06-17,False
11603,1936,Prospecting,17515,2024-10-05,2025-07-23,False
11604,4874,Closed Lost,10159,2024-02-02,2025-06-23,False
11605,1574,Proposal,25691,2024-09-07,2024-02-23,False
11606,3291,Proposal,28904,2025-05-12,2024-12-16,False
11607,1536,Closed Won,7044,2024-08-20,2025-04-01,True
11608,2625,Closed Won,13612,2024-09-07,2025-08-03,True
11609,3122,Qualification,9636,2024-04-30,2024-08-02,False
11610,4877,Negotiation,15593,2024-08-27,2025-07-16,False
11611,1385,Negotiation,6892,2025-01-31,2025-05-04,False
11612,4974,Negotiation,25672,2024-03-30,2024-08-18,False
11613,4281,Qualification,9812,2024-10-29,2025-05-14,False
11614,1474,Closed Won,35085,2024-09-28,2025-04-10,True
11615,1417,Proposal,4654,2024-05-28,2025-07-05,False
11616,3394,Qualification,21143,2024-02-26,2025-08-04,False
11617,4600,Proposal,5798,2024-07-18,2024-08-16,False
11618,3687,Prospecting,41927,2025-04-20,2024-10-18,False
11619,1938,Prospecting,33087,2024-05-20,2024-02-06,False
11620,1954,Negotiation,15618,2025-04-21,2024-09-11,False
11621,1875,Prospecting,12446,2025-04-22,2024-06-01,False
11622,1762,Proposal,25646,2025-06-11,2025-04-28,False
11623,2202,Proposal,40591,2024-02-19,2024-05-21,False
11624,2205,Prospecting,31200,2024-03-24,2024-04-16,False
11625,1663,Closed Lost,33571,2025-02-10,2024-07-05,False
11626,1024,Qualification,26538,2024-11-29,2024-04-15,False
11627,2990,Qualification,24900,2024-07-01,2024-09-23,False
11628,2203,Qualification,26356,2024-05-09,2024-03-20,False
11629,1709,Qualification,27023,2024-09-29,2024-02-14,False
11630,4572,Prospecting,21392,2024-12-05,2024-11-12,False
11631,2879,Negotiation,24698,2025-04-07,2024-04-13,False
11632,2184,Closed Lost,30535,2024-05-13,2024-04-20,False
11633,3224,Qualification,39450,2024-08-07,2024-10-20,False
11634,1284,Negotiation,37757,2025-04-09,2025-08-20,False
11635,1062,Negotiation,16476,2025-04-17,2025-04-16,False
11636,2002,Closed Won,8711,2024-01-13,2024-09-01,True
11637,1661,Proposal,10479,2024-11-20,2024-04-26,False
11638,3713,Qualification,35390,2025-05-01,2025-01-30,False
11639,3203,Qualification,17161,2024-01-15,2025-03-18,False
11640,4953,Negotiation,36152,2025-06-09,2024-08-27,False
11641,2492,Closed Won,18635,2024-10-19,2024-07-15,True
11642,4120,Qualification,34297,2024-12-24,2024-07-16,False
11643,1966,Proposal,24836,2024-01-09,2025-02-28,False
11644,1848,Closed Lost,28831,2025-02-28,2025-02-19,False
11645,2107,Closed Won,5007,2025-02-15,2024-02-06,True
11646,4432,Closed Lost,30331,2024-11-25,2024-12-03,False
11647,1688,Negotiation,14763,2024-02-12,2025-01-23,False
11648,1147,Proposal,7908,2024-04-19,2025-06-08,False
11649,4701,Proposal,31573,2024-11-09,2024-11-06,False
11650,1341,Negotiation,23187,2024-01-27,2024-03-23,False
11651,3523,Prospecting,15957,2025-02-21,2025-05-21,False
11652,2086,Proposal,8379,2024-06-16,2025-05-08,False
11653,2724,Negotiation,31959,2025-01-07,2024-10-22,False
11654,2383,Qualification,20482,2024-02-14,2024-10-06,False
11655,3608,Negotiation,31105,2025-04-12,2024-09-09,False
11656,1326,Proposal,4877,2024-07-23,2024-04-13,False
11657,2792,Closed Lost,22252,2025-02-27,2025-01-25,False
11658,2759,Prospecting,35334,2025-06-18,2024-08-27,False
11659,4212,Qualification,23049,2024-01-06,2025-03-27,False
11660,1989,Negotiation,21772,2024-10-07,2025-04-29,False
11661,3262,Qualification,6637,2025-02-03,2025-06-25,False
11662,3482,Negotiation,11242,2024-09-13,2024-08-14,False
11663,4962,Negotiation,39651,2024-11-20,2024-04-07,False
11664,1951,Prospecting,37972,2024-06-26,2025-01-23,False
11665,1722,Proposal,20928,2024-06-10,2024-05-06,False
11666,4389,Proposal,32742,2025-01-27,2024-10-25,False
11667,3079,Proposal,15831,2024-03-26,2025-05-03,False
11668,3717,Closed Lost,23556,2024-09-08,2024-07-05,False
11669,3332,Closed Won,29343,2024-07-23,2025-05-02,True
11670,4376,Negotiation,26834,2024-03-12,2024-10-13,False
11671,1428,Negotiation,37422,2024-04-06,2024-11-10,False
11672,2500,Proposal,27205,2024-04-26,2024-07-01,False
11673,1285,Closed Lost,22830,2025-01-14,2025-07-02,False
11674,4215,Negotiation,12412,2025-03-28,2025-06-03,False
11675,4495,Negotiation,7666,2024-04-04,2024-04-06,False
11676,4090,Closed Won,41045,2024-08-18,2024-12-22,True
11677,3065,Qualification,24786,2024-12-04,2025-01-05,False
11678,1768,Closed Won,9515,2024-03-29,2024-07-05,True
11679,3637,Qualification,30627,2024-11-26,2025-03-21,False
11680,2394,Qualification,19198,2024-06-17,2025-03-08,False
11681,4246,Qualification,7985,2024-03-19,2025-06-18,False
11682,4057,Closed Lost,33475,2024-09-09,2024-02-20,False
11683,1193,Closed Won,23403,2024-08-02,2025-01-19,True
11684,3549,Negotiation,7681,2025-05-14,2025-08-13,False
11685,1987,Negotiation,30019,2025-03-07,2024-08-30,False
11686,2136,Proposal,31586,2024-12-26,2025-04-27,False
11687,3161,Closed Lost,41521,2025-03-07,2024-08-01,False
11688,4293,Proposal,40770,2025-06-16,2025-08-07,False
11689,2701,Proposal,9629,2025-01-23,2025-02-25,False
11690,1946,Qualification,31710,2024-01-31,2024-04-06,False
11691,1830,Negotiation,34328,2024-11-24,2025-01-04,False
11692,4715,Negotiation,16278,2024-06-10,2025-05-28,False
11693,2920,Proposal,12417,2025-05-19,2024-10-01,False
11694,4335,Prospecting,38765,2025-02-20,2024-03-21,False
11695,3972,Closed Won,12963,2024-11-04,2025-07-06,True
11696,1054,Prospecting,41292,2024-08-05,2025-03-04,False
11697,4942,Negotiation,29009,2024-01-01,2024-09-13,False
11698,4714,Closed Lost,31675,2025-02-12,2024-04-18,False
11699,1799,Proposal,40175,2025-05-10,2025-07-13,False
11700,1777,Qualification,10731,2025-05-08,2025-01-30,False
11701,2481,Negotiation,15332,2024-09-03,2025-06-07,False
11702,2901,Closed Won,23177,2024-08-12,2025-02-01,True
11703,3209,Proposal,27718,2024-04-13,2024-04-09,False
11704,4451,Closed Lost,6911,2024-07-16,2025-03-08,False
11705,3134,Prospecting,22799,2024-03-07,2025-04-06,False
11706,1054,Proposal,19194,2024-10-30,2024-03-16,False
11707,4547,Negotiation,8951,2025-06-03,2024-08-14,False
11708,2823,Closed Won,32333,2024-03-22,2024-07-28,True
11709,2201,Qualification,25673,2025-06-17,2025-03-05,False
11710,4462,Closed Won,9565,2024-07-16,2024-07-18,True
11711,4420,Proposal,26821,2024-05-03,2024-08-21,False
11712,4079,Proposal,29494,2025-06-06,2025-07-31,False
11713,1832,Prospecting,37941,2024-03-16,2024-09-27,False
11714,1312,Closed Won,12624,2025-01-11,2025-05-10,True
11715,3806,Qualification,4835,2025-04-22,2025-03-31,False
11716,2858,Qualification,22646,2025-02-11,2025-03-11,False
11717,3007,Qualification,15824,2024-02-23,2024-05-28,False
11718,3006,Closed Won,41335,2025-04-07,2025-06-01,True
11719,3490,Negotiation,7815,2025-04-15,2025-02-11,False
11720,2790,Negotiation,6429,2024-01-17,2025-05-24,False
11721,1327,Qualification,6607,2024-10-10,2025-03-24,False
11722,4125,Negotiation,29650,2024-06-20,2024-08-18,False
11723,3808,Proposal,36353,2024-04-08,2025-06-13,False
11724,4310,Closed Won,40790,2025-02-14,2024-04-06,True
11725,4300,Closed Lost,15991,2024-03-31,2024-10-31,False
11726,3626,Prospecting,25168,2024-02-19,2024-10-12,False
11727,4122,Negotiation,35099,2024-06-15,2024-05-08,False
11728,4680,Prospecting,39919,2024-02-13,2025-05-20,False
11729,4675,Proposal,35416,2024-04-07,2025-05-14,False
11730,4054,Qualification,9580,2024-05-12,2024-02-14,False
11731,2287,Qualification,11054,2024-01-27,2024-07-28,False
11732,4489,Proposal,28090,2024-11-15,2024-04-25,False
11733,4874,Negotiation,19823,2024-10-04,2025-08-22,False
11734,3143,Qualification,41341,2024-12-21,2024-02-13,False
11735,2111,Negotiation,19339,2024-07-01,2025-06-10,False
11736,4149,Proposal,7491,2024-01-18,2024-04-09,False
11737,2311,Prospecting,4706,2024-03-04,2025-05-27,False
11738,4191,Negotiation,35957,2025-06-05,2024-03-01,False
11739,3861,Qualification,19728,2025-05-29,2024-06-13,False
11740,3538,Proposal,10997,2024-06-01,2025-06-03,False
11741,4983,Negotiation,29163,2025-06-16,2025-07-10,False
11742,1451,Qualification,21718,2024-03-10,2024-04-10,False
11743,2523,Prospecting,25972,2025-01-27,2024-12-21,False
11744,1164,Proposal,22231,2025-02-04,2024-05-31,False
11745,1181,Closed Lost,16126,2024-03-07,2024-04-23,False
11746,3516,Negotiation,27595,2025-02-13,2025-05-18,False
11747,1909,Negotiation,16118,2025-01-14,2024-06-12,False
11748,3782,Negotiation,7317,2024-01-13,2025-04-30,False
11749,1822,Qualification,19504,2024-08-05,2024-10-04,False
11750,1943,Proposal,7057,2025-01-15,2024-07-21,False
11751,3001,Negotiation,30660,2025-01-02,2024-09-01,False
11752,3054,Prospecting,41196,2024-06-07,2024-06-09,False
11753,1329,Qualification,4402,2025-06-08,2025-07-29,False
11754,1774,Qualification,12605,2024-04-02,2025-03-08,False
11755,4744,Proposal,19761,2024-03-05,2024-06-02,False
11756,3198,Closed Lost,31043,2024-12-13,2024-06-27,False
11757,4156,Prospecting,37635,2024-03-09,2024-08-04,False
11758,1146,Proposal,17779,2025-06-13,2025-05-30,False
11759,4695,Qualification,19155,2024-10-20,2025-05-06,False
11760,4452,Closed Lost,37132,2025-06-07,2024-09-23,False
11761,1914,Prospecting,27851,2025-04-16,2025-01-27,False
11762,2571,Proposal,19366,2024-03-03,2024-07-02,False
11763,2308,Negotiation,32408,2025-03-20,2024-11-15,False
11764,3747,Negotiation,10571,2025-05-14,2024-10-07,False
11765,1081,Proposal,18017,2024-07-28,2024-04-12,False
11766,1513,Qualification,8150,2025-05-02,2024-12-29,False
11767,2920,Proposal,23423,2024-09-17,2025-01-24,False
11768,3862,Qualification,8137,2025-06-17,2024-03-10,False
11769,3756,Qualification,33992,2024-04-20,2025-02-18,False
11770,2939,Proposal,32902,2024-01-22,2024-11-07,False
11771,4594,Qualification,17833,2025-06-20,2025-04-26,False
11772,1745,Qualification,5381,2024-02-11,2024-12-11,False
11773,4070,Negotiation,12154,2024-11-05,2024-12-29,False
11774,2409,Closed Lost,38235,2025-01-08,2025-01-31,False
11775,1706,Negotiation,17439,2024-02-28,2025-06-20,False
11776,1470,Prospecting,23122,2024-06-28,2024-10-05,False
11777,4190,Prospecting,27956,2025-02-16,2025-04-28,False
11778,1395,Closed Lost,21264,2024-12-11,2024-07-09,False
11779,2555,Qualification,7149,2024-04-05,2024-07-01,False
11780,3308,Prospecting,28660,2024-06-09,2024-02-17,False
11781,1804,Proposal,24528,2024-07-07,2025-06-01,False
11782,1933,Negotiation,5168,2025-05-13,2024-02-10,False
11783,2279,Negotiation,39897,2025-06-19,2024-09-14,False
11784,2757,Qualification,19032,2024-03-30,2025-07-20,False
11785,1904,Prospecting,39294,2025-02-15,2024-09-09,False
11786,4297,Closed Lost,7516,2024-09-23,2024-05-16,False
11787,2076,Qualification,23751,2024-10-09,2025-01-18,False
11788,3987,Negotiation,34373,2024-06-08,2024-04-25,False
11789,2890,Negotiation,34270,2024-02-21,2024-09-09,False
11790,2523,Negotiation,14386,2024-04-02,2025-04-27,False
11791,4577,Qualification,40323,2025-02-19,2025-05-31,False
11792,3901,Qualification,18157,2025-01-14,2024-09-23,False
11793,2387,Proposal,41879,2025-02-06,2025-03-30,False
11794,2303,Closed Won,7626,2024-06-12,2024-04-10,True
11795,1592,Closed Lost,24400,2024-11-09,2025-07-25,False
11796,3761,Prospecting,40643,2024-07-20,2024-09-27,False
11797,4229,Qualification,19979,2024-03-30,2024-07-20,False
11798,3679,Closed Lost,15529,2025-01-17,2024-09-12,False
11799,3106,Negotiation,20645,2024-09-22,2025-05-27,False
11800,4798,Closed Won,30424,2024-04-17,2024-09-10,True
11801,1127,Qualification,17382,2024-06-03,2024-11-23,False
11802,1735,Proposal,8025,2024-12-24,2025-02-24,False
11803,3768,Negotiation,17844,2024-10-25,2025-04-04,False
11804,4953,Negotiation,8175,2024-09-14,2024-06-14,False
11805,4186,Proposal,34519,2024-10-02,2025-06-25,False
11806,4280,Prospecting,13174,2024-04-04,2024-03-04,False
11807,3573,Proposal,7443,2024-04-05,2025-08-18,False
11808,1520,Qualification,25395,2025-06-22,2024-04-11,False
11809,3599,Proposal,14725,2025-02-22,2025-01-10,False
11810,1236,Closed Lost,37461,2024-11-11,2025-08-08,False
11811,2304,Proposal,35351,2025-02-15,2024-09-03,False
11812,4430,Closed Won,22196,2024-07-09,2025-08-11,True
11813,4272,Qualification,18254,2024-03-31,2024-08-14,False
11814,2781,Negotiation,18021,2024-06-01,2024-06-21,False
11815,2301,Closed Lost,9724,2024-10-14,2025-03-24,False
11816,4306,Prospecting,32690,2024-12-23,2025-01-21,False
11817,3541,Prospecting,5407,2024-09-17,2025-06-18,False
11818,3051,Proposal,12032,2024-11-07,2024-04-26,False
